rental_id,rent_code,rental_date,return_date,customer_id,film_id
753,2-228-DETECTIVE VISION,2005-05-29,2005-06-05,135,228
1422,2-228-DETECTIVE VISION,2005-06-15,2005-06-19,1,228
4427,2-228-DETECTIVE VISION,2005-07-07,2005-07-11,69,228
9872,2-228-DETECTIVE VISION,2005-07-31,2005-08-04,376,228
11772,2-228-DETECTIVE VISION,2005-08-17,2005-08-26,237,228
2765,1-228-DETECTIVE VISION,2005-06-19,2005-06-27,478,228
3802,1-228-DETECTIVE VISION,2005-07-06,2005-07-08,91,228
7662,1-228-DETECTIVE VISION,2005-07-28,2005-08-03,534,228
13220,1-228-DETECTIVE VISION,2005-08-19,2005-08-25,448,228
3152,2-228-DETECTIVE VISION,2005-06-20,2005-06-28,246,228
4184,2-228-DETECTIVE VISION,2005-07-07,2005-07-14,468,228
9960,2-228-DETECTIVE VISION,2005-07-31,2005-08-05,569,228
12521,2-228-DETECTIVE VISION,2005-08-18,2005-08-21,369,228
8921,1-228-DETECTIVE VISION,2005-07-30,2005-07-31,354,228
12877,1-228-DETECTIVE VISION,2005-08-19,2005-08-25,40,228
10413,1-228-DETECTIVE VISION,2005-08-01,2005-08-08,376,228
15327,1-228-DETECTIVE VISION,2005-08-22,2005-08-30,450,228
397,2-912-TROJAN TOMORROW,2005-05-27,2005-05-28,544,912
2945,2-912-TROJAN TOMORROW,2005-06-20,2005-06-26,153,912
6195,2-912-TROJAN TOMORROW,2005-07-11,2005-07-16,319,912
10135,2-912-TROJAN TOMORROW,2005-07-31,2005-08-05,307,912
12759,2-912-TROJAN TOMORROW,2006-02-14,,354,912
712,1-912-TROJAN TOMORROW,2005-05-29,2005-05-30,313,912
3271,1-912-TROJAN TOMORROW,2005-06-21,2005-06-27,196,912
6577,1-912-TROJAN TOMORROW,2005-07-12,2005-07-15,439,912
8730,1-912-TROJAN TOMORROW,2005-07-29,2005-08-01,592,912
12349,1-912-TROJAN TOMORROW,2005-08-18,2005-08-19,545,912
3820,2-912-TROJAN TOMORROW,2005-07-06,2005-07-11,460,912
10346,2-912-TROJAN TOMORROW,2005-08-01,2005-08-06,476,912
13854,2-912-TROJAN TOMORROW,2005-08-20,2005-08-21,158,912
10376,2-912-TROJAN TOMORROW,2005-08-01,2005-08-07,474,912
13097,2-912-TROJAN TOMORROW,2005-08-19,2005-08-24,157,912
10775,1-912-TROJAN TOMORROW,2005-08-01,2005-08-04,263,912
12785,1-912-TROJAN TOMORROW,2005-08-19,2005-08-21,145,912
11051,1-912-TROJAN TOMORROW,2005-08-02,2005-08-06,446,912
14924,1-912-TROJAN TOMORROW,2005-08-22,2005-08-23,118,912
399,1-120-CARIBBEAN LIBERTY,2005-05-27,2005-05-29,204,120
2456,1-120-CARIBBEAN LIBERTY,2005-06-18,2005-06-23,147,120
3830,1-120-CARIBBEAN LIBERTY,2005-07-06,2005-07-15,310,120
10480,1-120-CARIBBEAN LIBERTY,2005-08-01,2005-08-03,560,120
14327,1-120-CARIBBEAN LIBERTY,2005-08-21,2005-08-30,457,120
5621,1-120-CARIBBEAN LIBERTY,2005-07-10,2005-07-14,310,120
11086,1-120-CARIBBEAN LIBERTY,2005-08-02,2005-08-11,371,120
8533,1-120-CARIBBEAN LIBERTY,2005-07-29,2005-08-01,542,120
15425,1-120-CARIBBEAN LIBERTY,2005-08-23,2005-09-01,259,120
400,2-57-BASIC EASY,2005-05-27,2005-05-31,249,57
2408,2-57-BASIC EASY,2005-06-18,2005-06-19,87,57
4598,2-57-BASIC EASY,2005-07-08,2005-07-16,82,57
7097,2-57-BASIC EASY,2005-07-27,2005-07-31,487,57
15441,2-57-BASIC EASY,2006-02-14,,422,57
1199,1-57-BASIC EASY,2005-06-15,2005-06-16,238,57
4086,1-57-BASIC EASY,2005-07-07,2005-07-12,494,57
7702,1-57-BASIC EASY,2005-07-28,2005-07-31,349,57
13787,1-57-BASIC EASY,2005-08-20,2005-08-27,188,57
6069,1-57-BASIC EASY,2005-07-11,2005-07-13,553,57
9047,1-57-BASIC EASY,2005-07-30,2005-08-08,522,57
11775,1-57-BASIC EASY,2005-08-17,2005-08-22,574,57
6456,2-57-BASIC EASY,2005-07-12,2005-07-20,387,57
10359,2-57-BASIC EASY,2005-08-01,2005-08-06,369,57
11896,2-57-BASIC EASY,2005-08-17,2005-08-24,436,57
7194,1-57-BASIC EASY,2005-07-27,2005-08-01,172,57
15910,1-57-BASIC EASY,2005-08-23,2005-08-24,456,57
8192,1-57-BASIC EASY,2005-07-28,2005-07-30,552,57
11878,1-57-BASIC EASY,2005-08-17,2005-08-21,549,57
11383,2-57-BASIC EASY,2005-08-02,2005-08-11,445,57
12800,2-57-BASIC EASY,2005-08-19,2005-08-22,545,57
402,2-101-BROTHERHOOD BLANKET,2005-05-27,2005-05-30,354,101
2599,2-101-BROTHERHOOD BLANKET,2005-06-19,2005-06-27,171,101
4442,2-101-BROTHERHOOD BLANKET,2005-07-07,2005-07-13,123,101
7366,2-101-BROTHERHOOD BLANKET,2005-07-27,2005-08-04,357,101
13334,2-101-BROTHERHOOD BLANKET,2005-08-19,2005-08-22,379,101
498,1-101-BROTHERHOOD BLANKET,2005-05-28,2005-05-30,287,101
3155,1-101-BROTHERHOOD BLANKET,2005-06-20,2005-06-27,450,101
6559,1-101-BROTHERHOOD BLANKET,2005-07-12,2005-07-16,353,101
8623,1-101-BROTHERHOOD BLANKET,2005-07-29,2005-08-05,142,101
13196,1-101-BROTHERHOOD BLANKET,2005-08-19,2005-08-26,202,101
1156,1-101-BROTHERHOOD BLANKET,2005-05-31,2005-06-01,106,101
2523,1-101-BROTHERHOOD BLANKET,2005-06-19,2005-06-21,89,101
4971,1-101-BROTHERHOOD BLANKET,2005-07-08,2005-07-16,64,101
7180,1-101-BROTHERHOOD BLANKET,2005-07-27,2005-07-31,215,101
11732,1-101-BROTHERHOOD BLANKET,2005-08-17,2005-08-23,137,101
1648,1-101-BROTHERHOOD BLANKET,2005-06-16,2005-06-24,427,101
5866,1-101-BROTHERHOOD BLANKET,2005-07-10,2005-07-19,484,101
7150,1-101-BROTHERHOOD BLANKET,2005-07-27,2005-08-05,191,101
13983,1-101-BROTHERHOOD BLANKET,2005-08-20,2005-08-29,231,101
3307,2-101-BROTHERHOOD BLANKET,2005-06-21,2005-06-25,85,101
3587,2-101-BROTHERHOOD BLANKET,2005-07-06,2005-07-13,110,101
7081,2-101-BROTHERHOOD BLANKET,2005-07-27,2005-08-01,420,101
15390,2-101-BROTHERHOOD BLANKET,2005-08-22,2005-08-31,551,101
4952,1-101-BROTHERHOOD BLANKET,2005-07-08,2005-07-09,14,101
8874,1-101-BROTHERHOOD BLANKET,2005-07-30,2005-08-02,564,101
12904,1-101-BROTHERHOOD BLANKET,2005-08-19,2005-08-27,257,101
403,1-868-SUPERFLY TRIP,2005-05-27,2005-05-29,424,868
1879,1-868-SUPERFLY TRIP,2005-06-17,2005-06-19,343,868
6405,1-868-SUPERFLY TRIP,2005-07-11,2005-07-18,357,868
9306,1-868-SUPERFLY TRIP,2005-07-30,2005-08-02,336,868
11796,1-868-SUPERFLY TRIP,2005-08-17,2005-08-18,435,868
5964,1-868-SUPERFLY TRIP,2005-07-10,2005-07-12,456,868
11011,1-868-SUPERFLY TRIP,2005-08-02,2005-08-09,256,868
12656,1-868-SUPERFLY TRIP,2005-08-18,2005-08-21,286,868
9441,1-868-SUPERFLY TRIP,2005-07-30,2005-08-08,519,868
11876,1-868-SUPERFLY TRIP,2005-08-17,2005-08-20,426,868
407,2-240-DOLLS RAGE,2005-05-27,2005-05-31,44,240
3433,2-240-DOLLS RAGE,2005-06-21,2005-06-29,228,240
6144,2-240-DOLLS RAGE,2005-07-11,2005-07-15,554,240
10862,2-240-DOLLS RAGE,2005-08-02,2005-08-08,176,240
14809,2-240-DOLLS RAGE,2005-08-22,2005-08-29,188,240
7018,2-240-DOLLS RAGE,2005-07-27,2005-08-02,451,240
14388,2-240-DOLLS RAGE,2005-08-21,2005-08-30,274,240
9561,2-240-DOLLS RAGE,2005-07-31,2005-08-03,58,240
12706,2-240-DOLLS RAGE,2005-08-18,2005-08-26,170,240
408,2-314-FIGHT JAWBREAKER,2005-05-27,2005-05-28,84,314
2950,2-314-FIGHT JAWBREAKER,2005-06-20,2005-06-27,561,314
4842,2-314-FIGHT JAWBREAKER,2005-07-08,2005-07-10,160,314
9999,2-314-FIGHT JAWBREAKER,2005-07-31,2005-08-01,543,314
14103,2-314-FIGHT JAWBREAKER,2005-08-21,2005-08-25,409,314
411,1-314-FIGHT JAWBREAKER,2005-05-27,2005-06-03,388,314
2017,1-314-FIGHT JAWBREAKER,2005-06-17,2005-06-19,516,314
6685,1-314-FIGHT JAWBREAKER,2005-07-12,2005-07-19,5,314
8987,1-314-FIGHT JAWBREAKER,2005-07-30,2005-08-08,135,314
13962,1-314-FIGHT JAWBREAKER,2005-08-20,2005-08-24,348,314
1256,2-314-FIGHT JAWBREAKER,2005-06-15,2005-06-16,470,314
6059,2-314-FIGHT JAWBREAKER,2005-07-11,2005-07-18,394,314
11030,2-314-FIGHT JAWBREAKER,2005-08-02,2005-08-06,569,314
11850,2-314-FIGHT JAWBREAKER,2005-08-17,2005-08-21,80,314
1399,1-314-FIGHT JAWBREAKER,2005-06-15,2005-06-18,469,314
6906,1-314-FIGHT JAWBREAKER,2005-07-12,2005-07-15,335,314
7031,1-314-FIGHT JAWBREAKER,2005-07-27,2005-08-02,530,314
12792,1-314-FIGHT JAWBREAKER,2006-02-14,,405,314
11074,2-314-FIGHT JAWBREAKER,2005-08-02,2005-08-08,277,314
14234,2-314-FIGHT JAWBREAKER,2005-08-21,2005-08-23,271,314
11096,2-314-FIGHT JAWBREAKER,2005-08-02,2005-08-04,34,314
13149,2-314-FIGHT JAWBREAKER,2005-08-19,2005-08-28,40,314
409,2-797-SILENCE KANE,2005-05-27,2005-06-02,220,797
2661,2-797-SILENCE KANE,2005-06-19,2005-06-25,452,797
3751,2-797-SILENCE KANE,2005-07-06,2005-07-10,128,797
7290,2-797-SILENCE KANE,2005-07-27,2005-08-01,423,797
11619,2-797-SILENCE KANE,2005-08-17,2005-08-22,374,797
2206,2-797-SILENCE KANE,2005-06-18,2005-06-24,438,797
6747,2-797-SILENCE KANE,2005-07-12,2005-07-13,126,797
8139,2-797-SILENCE KANE,2005-07-28,2005-08-03,177,797
12381,2-797-SILENCE KANE,2005-08-18,2005-08-23,190,797
5127,1-797-SILENCE KANE,2005-07-09,2005-07-13,129,797
10201,1-797-SILENCE KANE,2005-08-01,2005-08-08,299,797
14690,1-797-SILENCE KANE,2005-08-21,2005-08-29,456,797
7145,2-797-SILENCE KANE,2005-07-27,2005-07-31,109,797
15340,2-797-SILENCE KANE,2005-08-22,2005-08-27,313,797
7698,1-797-SILENCE KANE,2005-07-28,2005-08-04,561,797
14956,1-797-SILENCE KANE,2005-08-22,2005-08-25,571,797
412,1-307-FELLOWSHIP AUTUMN,2005-05-27,2005-05-29,375,307
1882,1-307-FELLOWSHIP AUTUMN,2005-06-17,2005-06-19,47,307
4012,1-307-FELLOWSHIP AUTUMN,2005-07-07,2005-07-10,104,307
11482,1-307-FELLOWSHIP AUTUMN,2005-08-02,2005-08-04,134,307
14089,1-307-FELLOWSHIP AUTUMN,2005-08-20,2005-08-27,425,307
911,2-307-FELLOWSHIP AUTUMN,2005-05-30,2005-06-07,366,307
1776,2-307-FELLOWSHIP AUTUMN,2005-06-16,2005-06-24,472,307
5660,2-307-FELLOWSHIP AUTUMN,2005-07-10,2005-07-17,171,307
11056,2-307-FELLOWSHIP AUTUMN,2005-08-02,2005-08-10,88,307
13142,2-307-FELLOWSHIP AUTUMN,2005-08-19,2005-08-26,269,307
1460,2-307-FELLOWSHIP AUTUMN,2005-06-15,2005-06-16,565,307
4261,2-307-FELLOWSHIP AUTUMN,2005-07-07,2005-07-13,496,307
10164,2-307-FELLOWSHIP AUTUMN,2005-07-31,2005-08-05,89,307
12114,2-307-FELLOWSHIP AUTUMN,2005-08-17,2005-08-26,65,307
1756,1-307-FELLOWSHIP AUTUMN,2005-06-16,2005-06-21,571,307
5233,1-307-FELLOWSHIP AUTUMN,2005-07-09,2005-07-15,131,307
10061,1-307-FELLOWSHIP AUTUMN,2005-07-31,2005-08-04,390,307
13119,1-307-FELLOWSHIP AUTUMN,2005-08-19,2005-08-20,240,307
1759,1-307-FELLOWSHIP AUTUMN,2005-06-16,2005-06-24,430,307
4064,1-307-FELLOWSHIP AUTUMN,2005-07-07,2005-07-14,47,307
9704,1-307-FELLOWSHIP AUTUMN,2005-07-31,2005-08-06,385,307
15140,1-307-FELLOWSHIP AUTUMN,2005-08-22,2005-08-30,414,307
1956,2-307-FELLOWSHIP AUTUMN,2005-06-17,2005-06-21,492,307
4415,2-307-FELLOWSHIP AUTUMN,2005-07-07,2005-07-13,329,307
11340,2-307-FELLOWSHIP AUTUMN,2005-08-02,2005-08-09,366,307
14463,2-307-FELLOWSHIP AUTUMN,2005-08-21,2005-08-29,365,307
415,2-809-SLIPPER FIDELITY,2005-05-27,2005-05-28,304,809
1731,2-809-SLIPPER FIDELITY,2005-06-16,2005-06-19,344,809
4758,2-809-SLIPPER FIDELITY,2005-07-08,2005-07-13,288,809
8943,2-809-SLIPPER FIDELITY,2005-07-30,2005-08-02,531,809
13509,2-809-SLIPPER FIDELITY,2005-08-20,2005-08-22,128,809
1317,2-809-SLIPPER FIDELITY,2005-06-15,2005-06-24,316,809
3775,2-809-SLIPPER FIDELITY,2005-07-06,2005-07-09,300,809
8177,2-809-SLIPPER FIDELITY,2005-07-28,2005-08-02,122,809
12149,2-809-SLIPPER FIDELITY,2005-08-18,2005-08-26,277,809
2654,2-809-SLIPPER FIDELITY,2005-06-19,2005-06-27,405,809
6657,2-809-SLIPPER FIDELITY,2005-07-12,2005-07-16,553,809
9937,2-809-SLIPPER FIDELITY,2005-07-31,2005-08-06,521,809
13597,2-809-SLIPPER FIDELITY,2005-08-20,2005-08-24,72,809
5035,2-809-SLIPPER FIDELITY,2005-07-09,2005-07-16,99,809
10981,2-809-SLIPPER FIDELITY,2005-08-02,2005-08-09,305,809
13032,2-809-SLIPPER FIDELITY,2005-08-19,2005-08-23,82,809
416,2-517-LESSON CLEOPATRA,2005-05-27,2005-05-29,222,517
2047,2-517-LESSON CLEOPATRA,2005-06-17,2005-06-21,201,517
4712,2-517-LESSON CLEOPATRA,2005-07-08,2005-07-17,39,517
9198,2-517-LESSON CLEOPATRA,2005-07-30,2005-08-07,105,517
15535,2-517-LESSON CLEOPATRA,2005-08-23,2005-08-25,346,517
9192,2-517-LESSON CLEOPATRA,2005-07-30,2005-08-04,102,517
14758,2-517-LESSON CLEOPATRA,2005-08-21,2005-08-27,339,517
417,2-487-JINGLE SAGEBRUSH,2005-05-27,2005-05-29,475,487
1656,2-487-JINGLE SAGEBRUSH,2005-06-16,2005-06-22,31,487
6471,2-487-JINGLE SAGEBRUSH,2005-07-12,2005-07-13,397,487
11025,2-487-JINGLE SAGEBRUSH,2005-08-02,2005-08-08,419,487
11836,2-487-JINGLE SAGEBRUSH,2005-08-17,2005-08-19,198,487
2609,2-487-JINGLE SAGEBRUSH,2005-06-19,2005-06-28,383,487
3948,2-487-JINGLE SAGEBRUSH,2005-07-06,2005-07-08,161,487
10448,2-487-JINGLE SAGEBRUSH,2005-08-01,2005-08-02,311,487
15440,2-487-JINGLE SAGEBRUSH,2005-08-23,2005-08-24,559,487
3323,2-487-JINGLE SAGEBRUSH,2005-06-21,2005-06-28,272,487
6864,2-487-JINGLE SAGEBRUSH,2005-07-12,2005-07-19,38,487
8749,2-487-JINGLE SAGEBRUSH,2005-07-29,2005-08-01,456,487
12128,2-487-JINGLE SAGEBRUSH,2005-08-17,2005-08-24,415,487
418,1-673-PERSONAL LADYBUGS,2005-05-27,2005-06-04,151,673
2233,1-673-PERSONAL LADYBUGS,2005-06-18,2005-06-21,31,673
6700,1-673-PERSONAL LADYBUGS,2005-07-12,2005-07-21,184,673
9375,1-673-PERSONAL LADYBUGS,2005-07-30,2005-08-02,529,673
15176,1-673-PERSONAL LADYBUGS,2005-08-22,2005-08-31,115,673
3045,2-673-PERSONAL LADYBUGS,2005-06-20,2005-06-23,459,673
6139,2-673-PERSONAL LADYBUGS,2005-07-11,2005-07-17,206,673
7093,2-673-PERSONAL LADYBUGS,2005-07-27,2005-07-31,574,673
5601,1-673-PERSONAL LADYBUGS,2005-07-10,2005-07-11,511,673
8789,1-673-PERSONAL LADYBUGS,2005-07-29,2005-08-05,71,673
14379,1-673-PERSONAL LADYBUGS,2005-08-21,2005-08-24,136,673
6310,2-673-PERSONAL LADYBUGS,2005-07-11,2005-07-16,537,673
10620,2-673-PERSONAL LADYBUGS,2005-08-01,2005-08-09,183,673
11827,2-673-PERSONAL LADYBUGS,2005-08-17,2005-08-24,523,673
419,2-552-MAJESTIC FLOATS,2005-05-27,2005-06-02,77,552
1507,2-552-MAJESTIC FLOATS,2005-06-15,2005-06-19,172,552
5782,2-552-MAJESTIC FLOATS,2005-07-10,2005-07-15,440,552
7966,2-552-MAJESTIC FLOATS,2005-07-28,2005-08-06,91,552
14534,2-552-MAJESTIC FLOATS,2005-08-21,2005-08-26,56,552
628,2-552-MAJESTIC FLOATS,2005-05-28,2005-06-06,173,552
3017,2-552-MAJESTIC FLOATS,2005-06-20,2005-06-28,151,552
3653,2-552-MAJESTIC FLOATS,2005-07-06,2005-07-10,148,552
10101,2-552-MAJESTIC FLOATS,2005-07-31,2005-08-04,119,552
14429,2-552-MAJESTIC FLOATS,2005-08-21,2005-08-24,66,552
1778,2-552-MAJESTIC FLOATS,2005-06-16,2005-06-22,341,552
4706,2-552-MAJESTIC FLOATS,2005-07-08,2005-07-17,380,552
7204,2-552-MAJESTIC FLOATS,2005-07-27,2005-08-03,531,552
13407,2-552-MAJESTIC FLOATS,2005-08-19,2005-08-22,131,552
4653,2-552-MAJESTIC FLOATS,2005-07-08,2005-07-17,404,552
10145,2-552-MAJESTIC FLOATS,2005-07-31,2005-08-06,361,552
14842,2-552-MAJESTIC FLOATS,2005-08-22,2005-08-30,467,552
420,1-135-CHANCE RESURRECTION,2005-05-27,2005-06-03,93,135
3399,1-135-CHANCE RESURRECTION,2005-06-21,2005-06-26,98,135
3593,1-135-CHANCE RESURRECTION,2005-07-06,2005-07-11,78,135
9789,1-135-CHANCE RESURRECTION,2005-07-31,2005-08-03,137,135
15301,1-135-CHANCE RESURRECTION,2005-08-22,2005-08-26,454,135
819,2-135-CHANCE RESURRECTION,2005-05-29,2005-06-02,511,135
2156,2-135-CHANCE RESURRECTION,2005-06-17,2005-06-22,237,135
6821,2-135-CHANCE RESURRECTION,2005-07-12,2005-07-14,363,135
9131,2-135-CHANCE RESURRECTION,2005-07-30,2005-08-01,142,135
15055,2-135-CHANCE RESURRECTION,2005-08-22,2005-08-25,125,135
1147,2-135-CHANCE RESURRECTION,2005-05-31,2005-06-06,259,135
2305,2-135-CHANCE RESURRECTION,2005-06-18,2005-06-24,149,135
5228,2-135-CHANCE RESURRECTION,2005-07-09,2005-07-14,195,135
7796,2-135-CHANCE RESURRECTION,2005-07-28,2005-08-02,419,135
12371,2-135-CHANCE RESURRECTION,2005-08-18,2005-08-19,451,135
3047,2-135-CHANCE RESURRECTION,2005-06-20,2005-06-29,13,135
4192,2-135-CHANCE RESURRECTION,2005-07-07,2005-07-13,558,135
10543,2-135-CHANCE RESURRECTION,2005-08-01,2005-08-07,29,135
12608,2-135-CHANCE RESURRECTION,2005-08-18,2005-08-23,366,135
5305,2-135-CHANCE RESURRECTION,2005-07-09,2005-07-18,309,135
7408,2-135-CHANCE RESURRECTION,2005-07-27,2005-07-31,371,135
13276,2-135-CHANCE RESURRECTION,2005-08-19,2005-08-28,516,135
6574,1-135-CHANCE RESURRECTION,2005-07-12,2005-07-18,115,135
10636,1-135-CHANCE RESURRECTION,2005-08-01,2005-08-05,385,135
15874,1-135-CHANCE RESURRECTION,2005-08-23,2005-08-28,132,135
11473,1-135-CHANCE RESURRECTION,2005-08-02,2005-08-09,536,135
12081,1-135-CHANCE RESURRECTION,2005-08-17,2005-08-22,597,135
422,2-254-DRIVER ANNIE,2005-05-27,2005-06-01,150,254
1804,2-254-DRIVER ANNIE,2005-06-16,2005-06-18,570,254
4492,2-254-DRIVER ANNIE,2005-07-08,2005-07-10,247,254
7230,2-254-DRIVER ANNIE,2005-07-27,2005-08-02,245,254
12178,2-254-DRIVER ANNIE,2005-08-18,2005-08-25,276,254
674,2-254-DRIVER ANNIE,2005-05-28,2005-06-01,87,254
3211,2-254-DRIVER ANNIE,2005-06-21,2005-06-23,415,254
4830,2-254-DRIVER ANNIE,2005-07-08,2005-07-17,359,254
10430,2-254-DRIVER ANNIE,2005-08-01,2005-08-03,471,254
14244,2-254-DRIVER ANNIE,2005-08-21,2005-08-24,43,254
3836,1-254-DRIVER ANNIE,2005-07-06,2005-07-10,351,254
8194,1-254-DRIVER ANNIE,2005-07-28,2005-07-29,424,254
12682,1-254-DRIVER ANNIE,2006-02-14,,245,254
5630,2-254-DRIVER ANNIE,2005-07-10,2005-07-14,537,254
11365,2-254-DRIVER ANNIE,2005-08-02,2005-08-04,508,254
11967,2-254-DRIVER ANNIE,2005-08-17,2005-08-22,521,254
11177,1-254-DRIVER ANNIE,2005-08-02,2005-08-10,2,254
15207,1-254-DRIVER ANNIE,2005-08-22,2005-08-23,442,254
424,2-618-NECKLACE OUTBREAK,2005-05-27,2005-06-05,35,618
2362,2-618-NECKLACE OUTBREAK,2005-06-18,2005-06-19,514,618
6041,2-618-NECKLACE OUTBREAK,2005-07-11,2005-07-13,551,618
8572,2-618-NECKLACE OUTBREAK,2005-07-29,2005-08-02,267,618
11802,2-618-NECKLACE OUTBREAK,2005-08-17,2005-08-22,221,618
2626,2-618-NECKLACE OUTBREAK,2005-06-19,2005-06-24,450,618
3757,2-618-NECKLACE OUTBREAK,2005-07-06,2005-07-11,66,618
8758,2-618-NECKLACE OUTBREAK,2005-07-29,2005-08-05,442,618
15572,2-618-NECKLACE OUTBREAK,2005-08-23,2005-08-27,506,618
3844,2-618-NECKLACE OUTBREAK,2005-07-06,2005-07-09,179,618
8803,2-618-NECKLACE OUTBREAK,2005-07-29,2005-08-06,86,618
14550,2-618-NECKLACE OUTBREAK,2005-08-21,2005-08-23,473,618
4449,2-618-NECKLACE OUTBREAK,2005-07-07,2005-07-15,354,618
9007,2-618-NECKLACE OUTBREAK,2005-07-30,2005-08-02,63,618
15681,2-618-NECKLACE OUTBREAK,2005-08-23,2005-08-27,61,618
425,2-331-FORWARD TEMPLE,2005-05-27,2005-06-03,182,331
1632,2-331-FORWARD TEMPLE,2005-06-16,2005-06-17,319,331
3745,2-331-FORWARD TEMPLE,2005-07-06,2005-07-12,171,331
7317,2-331-FORWARD TEMPLE,2005-07-27,2005-07-29,443,331
13949,2-331-FORWARD TEMPLE,2005-08-20,2005-08-22,34,331
902,1-331-FORWARD TEMPLE,2005-05-30,2005-06-07,561,331
2039,1-331-FORWARD TEMPLE,2005-06-17,2005-06-24,304,331
5970,1-331-FORWARD TEMPLE,2005-07-11,2005-07-19,94,331
11293,1-331-FORWARD TEMPLE,2005-08-02,2005-08-11,475,331
13150,1-331-FORWARD TEMPLE,2005-08-19,2005-08-25,457,331
938,2-331-FORWARD TEMPLE,2005-05-30,2005-06-04,46,331
2319,2-331-FORWARD TEMPLE,2005-06-18,2005-06-26,393,331
5615,2-331-FORWARD TEMPLE,2005-07-10,2005-07-17,173,331
10483,2-331-FORWARD TEMPLE,2005-08-01,2005-08-04,129,331
12963,2-331-FORWARD TEMPLE,2005-08-19,2005-08-23,2,331
970,2-331-FORWARD TEMPLE,2005-05-30,2005-06-09,307,331
2843,2-331-FORWARD TEMPLE,2005-06-19,2005-06-26,148,331
5877,2-331-FORWARD TEMPLE,2005-07-10,2005-07-19,537,331
8471,2-331-FORWARD TEMPLE,2005-07-29,2005-08-01,533,331
14679,2-331-FORWARD TEMPLE,2005-08-21,2005-08-23,193,331
1563,1-331-FORWARD TEMPLE,2005-06-16,2005-06-18,262,331
5419,1-331-FORWARD TEMPLE,2005-07-09,2005-07-12,226,331
10844,1-331-FORWARD TEMPLE,2005-08-01,2005-08-09,333,331
11667,1-331-FORWARD TEMPLE,2005-08-17,2005-08-26,582,331
2369,1-331-FORWARD TEMPLE,2005-06-18,2005-06-23,44,331
3736,1-331-FORWARD TEMPLE,2005-07-06,2005-07-13,23,331
9299,1-331-FORWARD TEMPLE,2005-07-30,2005-08-08,555,331
14546,1-331-FORWARD TEMPLE,2005-08-21,2005-08-23,466,331
7955,2-331-FORWARD TEMPLE,2005-07-28,2005-07-30,522,331
15143,2-331-FORWARD TEMPLE,2005-08-22,2005-08-25,274,331
8827,1-331-FORWARD TEMPLE,2005-07-29,2005-08-06,157,331
15747,1-331-FORWARD TEMPLE,2005-08-23,2005-08-31,381,331
426,1-245-DOUBLE WRATH,2005-05-27,2005-06-05,522,245
1750,1-245-DOUBLE WRATH,2005-06-16,2005-06-25,321,245
4955,1-245-DOUBLE WRATH,2005-07-08,2005-07-14,225,245
9041,1-245-DOUBLE WRATH,2005-07-30,2005-08-01,454,245
13827,1-245-DOUBLE WRATH,2005-08-20,2005-08-28,342,245
798,1-245-DOUBLE WRATH,2005-05-29,2005-06-01,134,245
2840,1-245-DOUBLE WRATH,2005-06-19,2005-06-26,236,245
3688,1-245-DOUBLE WRATH,2005-07-06,2005-07-14,380,245
10542,1-245-DOUBLE WRATH,2005-08-01,2005-08-08,465,245
15450,1-245-DOUBLE WRATH,2005-08-23,2005-08-24,322,245
1187,2-245-DOUBLE WRATH,2005-06-15,2005-06-23,334,245
5985,2-245-DOUBLE WRATH,2005-07-11,2005-07-14,506,245
7802,2-245-DOUBLE WRATH,2005-07-28,2005-07-29,298,245
11945,2-245-DOUBLE WRATH,2005-08-17,2005-08-20,380,245
2570,2-245-DOUBLE WRATH,2005-06-19,2005-06-25,5,245
4533,2-245-DOUBLE WRATH,2005-07-08,2005-07-10,474,245
9598,2-245-DOUBLE WRATH,2005-07-31,2005-08-04,468,245
13415,2-245-DOUBLE WRATH,2005-08-19,2005-08-25,181,245
4008,2-245-DOUBLE WRATH,2005-07-07,2005-07-16,505,245
8930,2-245-DOUBLE WRATH,2005-07-30,2005-08-02,202,245
11525,2-245-DOUBLE WRATH,2005-08-17,2005-08-20,174,245
6955,1-245-DOUBLE WRATH,2005-07-26,2005-08-02,469,245
13164,1-245-DOUBLE WRATH,2005-08-19,2005-08-26,145,245
11127,2-245-DOUBLE WRATH,2005-08-02,2005-08-05,351,245
12032,2-245-DOUBLE WRATH,2005-08-17,2005-08-26,141,245
429,2-25-ANGELS LIFE,2005-05-27,2005-06-05,498,25
2541,2-25-ANGELS LIFE,2005-06-19,2005-06-23,360,25
6900,2-25-ANGELS LIFE,2005-07-12,2005-07-19,292,25
7059,2-25-ANGELS LIFE,2005-07-27,2005-08-02,578,25
14119,2-25-ANGELS LIFE,2005-08-21,2005-08-27,53,25
653,1-25-ANGELS LIFE,2005-05-28,2005-06-04,327,25
2859,1-25-ANGELS LIFE,2005-06-19,2005-06-20,147,25
6159,1-25-ANGELS LIFE,2005-07-11,2005-07-13,225,25
9763,1-25-ANGELS LIFE,2005-07-31,2005-08-08,393,25
15784,1-25-ANGELS LIFE,2005-08-23,2005-08-30,425,25
2556,1-25-ANGELS LIFE,2005-06-19,2005-06-23,377,25
3915,1-25-ANGELS LIFE,2005-07-06,2005-07-10,163,25
10287,1-25-ANGELS LIFE,2005-08-01,2005-08-05,141,25
14235,1-25-ANGELS LIFE,2005-08-21,2005-08-29,558,25
3823,1-25-ANGELS LIFE,2005-07-06,2005-07-09,265,25
